elapsed_seconds, cpu_percentage, threads, stack_committed_mb, stack_reserved_mb, heap_used_mb, eden_mb, s0_kb, s1_kb, old_mb, meta_mb, compressed_class_mb, ygc, ygct, fgc, fgct, cgc, cgct, gct
860, 188.3, 3780, 457, 3812, 2144.0, 1444, 0.0, 0.0, 700, 32, 4, 270, 0.005, 0, 0.000, 53, 0.001, 0.005
861, 186.7, 3780, 457, 3812, 2144.0, 1444, 0.0, 0.0, 700, 32, 4, 270, 0.005, 0, 0.000, 53, 0.001, 0.005
863, 186.1, 3780, 457, 3812, 2144.0, 1444, 0.0, 0.0, 700, 32, 4, 270, 0.005, 0, 0.000, 53, 0.001, 0.005
864, 185.9, 3780, 457, 3812, 2144.0, 1444, 0.0, 0.0, 700, 32, 4, 270, 0.005, 0, 0.000, 53, 0.001, 0.005
865, 185.9, 3780, 457, 3812, 2144.0, 1444, 0.0, 0.0, 700, 32, 4, 270, 0.005, 0, 0.000, 53, 0.001, 0.005
867, 185.4, 3780, 457, 3812, 2144.0, 1444, 0.0, 0.0, 700, 32, 4, 270, 0.005, 0, 0.000, 53, 0.001, 0.005
868, 187.0, 3780, 457, 3812, 2144.0, 1444, 0.0, 0.0, 700, 32, 4, 270, 0.005, 0, 0.000, 53, 0.001, 0.005
870, 186.8, 3780, 457, 3812, 2144.0, 1444, 0.0, 0.0, 700, 32, 4, 270, 0.005, 0, 0.000, 53, 0.001, 0.005
871, 186.2, 3780, 457, 3812, 2144.0, 1444, 0.0, 0.0, 700, 32, 4, 270, 0.005, 0, 0.000, 53, 0.001, 0.005
873, 185.8, 3780, 457, 3812, 2144.0, 1444, 0.0, 0.0, 700, 32, 4, 270, 0.005, 0, 0.000, 53, 0.001, 0.005
874, 186.6, 3780, 457, 3812, 2144.0, 1444, 0.0, 0.0, 700, 32, 4, 270, 0.005, 0, 0.000, 53, 0.001, 0.005
875, 185.8, 3780, 457, 3812, 2144.0, 1444, 0.0, 0.0, 700, 32, 4, 270, 0.005, 0, 0.000, 53, 0.001, 0.005
877, 186.6, 3780, 457, 3812, 2144.0, 1444, 0.0, 0.0, 700, 32, 4, 270, 0.005, 0, 0.000, 53, 0.001, 0.005
878, 185.4, 3780, 457, 3812, 2144.0, 1444, 0.0, 0.0, 700, 32, 4, 270, 0.005, 0, 0.000, 53, 0.001, 0.005
880, 192.4, 3780, 457, 3812, 7512.0, 6812, 0.0, 0.0, 700, 32, 4, 271, 0.005, 0, 0.000, 53, 0.001, 0.005
881, 235.5, 3780, 457, 3812, 1210.0, 510, 0.0, 0.0, 700, 32, 4, 273, 0.005, 0, 0.000, 53, 0.001, 0.005
883, 186.1, 3780, 457, 3812, 1210.0, 510, 0.0, 0.0, 700, 32, 4, 273, 0.005, 0, 0.000, 53, 0.001, 0.005
884, 186.2, 3780, 457, 3812, 1210.0, 510, 0.0, 0.0, 700, 32, 4, 273, 0.005, 0, 0.000, 53, 0.001, 0.005
886, 186.8, 3780, 457, 3812, 1210.0, 510, 0.0, 0.0, 700, 32, 4, 273, 0.005, 0, 0.000, 53, 0.001, 0.005
887, 190.6, 3780, 457, 3812, 1210.0, 510, 0.0, 0.0, 700, 32, 4, 273, 0.005, 0, 0.000, 53, 0.001, 0.005
889, 241.1, 3780, 457, 3812, 1210.0, 510, 0.0, 0.0, 700, 32, 4, 273, 0.005, 0, 0.000, 53, 0.001, 0.005
890, 198.0, 3780, 457, 3812, 2998.0, 2298, 0.0, 0.0, 700, 32, 4, 273, 0.005, 0, 0.000, 54, 0.001, 0.005
892, 311.9, 3780, 457, 3812, 1014.0, 306, 0.0, 0.0, 708, 32, 4, 273, 0.005, 0, 0.000, 58, 0.001, 0.006
893, 183.9, 3780, 457, 3812, 1014.0, 306, 0.0, 0.0, 708, 32, 4, 273, 0.005, 0, 0.000, 58, 0.001, 0.006
894, 184.7, 3780, 457, 3812, 1014.0, 306, 0.0, 0.0, 708, 32, 4, 273, 0.005, 0, 0.000, 58, 0.001, 0.006
896, 184.5, 3780, 457, 3812, 1014.0, 306, 0.0, 0.0, 708, 32, 4, 273, 0.005, 0, 0.000, 58, 0.001, 0.006
897, 185.1, 3780, 457, 3812, 1014.0, 306, 0.0, 0.0, 708, 32, 4, 273, 0.005, 0, 0.000, 58, 0.001, 0.006
899, 186.0, 3780, 457, 3812, 1014.0, 306, 0.0, 0.0, 708, 32, 4, 273, 0.005, 0, 0.000, 58, 0.001, 0.006
900, 184.1, 3780, 457, 3812, 1014.0, 306, 0.0, 0.0, 708, 32, 4, 273, 0.005, 0, 0.000, 58, 0.001, 0.006
902, 186.4, 3780, 457, 3812, 1014.0, 306, 0.0, 0.0, 708, 32, 4, 273, 0.005, 0, 0.000, 58, 0.001, 0.006
903, 185.1, 3780, 457, 3812, 1014.0, 306, 0.0, 0.0, 708, 32, 4, 273, 0.005, 0, 0.000, 58, 0.001, 0.006
904, 186.3, 3780, 457, 3812, 1014.0, 306, 0.0, 0.0, 708, 32, 4, 273, 0.005, 0, 0.000, 58, 0.001, 0.006
906, 184.9, 3780, 457, 3812, 1014.0, 306, 0.0, 0.0, 708, 32, 4, 273, 0.005, 0, 0.000, 58, 0.001, 0.006
907, 185.3, 3780, 457, 3812, 1014.0, 306, 0.0, 0.0, 708, 32, 4, 273, 0.005, 0, 0.000, 58, 0.001, 0.006
909, 186.0, 3780, 457, 3812, 1014.0, 306, 0.0, 0.0, 708, 32, 4, 273, 0.005, 0, 0.000, 58, 0.001, 0.006
910, 185.3, 3780, 457, 3812, 1014.0, 306, 0.0, 0.0, 708, 32, 4, 273, 0.005, 0, 0.000, 58, 0.001, 0.006
912, 185.2, 3780, 457, 3812, 1014.0, 306, 0.0, 0.0, 708, 32, 4, 273, 0.005, 0, 0.000, 58, 0.001, 0.006
913, 185.8, 3780, 457, 3812, 1014.0, 306, 0.0, 0.0, 708, 32, 4, 273, 0.005, 0, 0.000, 58, 0.001, 0.006
915, 185.2, 3780, 457, 3812, 1014.0, 306, 0.0, 0.0, 708, 32, 4, 273, 0.005, 0, 0.000, 58, 0.001, 0.006
916, 186.4, 3780, 457, 3812, 1014.0, 306, 0.0, 0.0, 708, 32, 4, 273, 0.005, 0, 0.000, 58, 0.001, 0.006
917, 186.5, 3780, 457, 3812, 1014.0, 306, 0.0, 0.0, 708, 32, 4, 273, 0.005, 0, 0.000, 58, 0.001, 0.006
919, 185.2, 3780, 457, 3812, 1014.0, 306, 0.0, 0.0, 708, 32, 4, 273, 0.005, 0, 0.000, 58, 0.001, 0.006
920, 185.5, 3780, 457, 3812, 1014.0, 306, 0.0, 0.0, 708, 32, 4, 273, 0.005, 0, 0.000, 58, 0.001, 0.006
922, 186.4, 3780, 457, 3812, 1014.0, 306, 0.0, 0.0, 708, 32, 4, 273, 0.005, 0, 0.000, 58, 0.001, 0.006
923, 208.3, 3780, 457, 3812, 1020.0, 430, 0.0, 0.0, 590, 32, 4, 276, 0.005, 0, 0.000, 58, 0.001, 0.006
925, 185.2, 3780, 457, 3812, 1020.0, 430, 0.0, 0.0, 590, 32, 4, 276, 0.005, 0, 0.000, 58, 0.001, 0.006
926, 184.3, 3780, 457, 3812, 1020.0, 430, 0.0, 0.0, 590, 32, 4, 276, 0.005, 0, 0.000, 58, 0.001, 0.006
928, 183.7, 3780, 457, 3812, 1020.0, 430, 0.0, 0.0, 590, 32, 4, 276, 0.005, 0, 0.000, 58, 0.001, 0.006
929, 184.6, 3780, 457, 3812, 1020.0, 430, 0.0, 0.0, 590, 32, 4, 276, 0.005, 0, 0.000, 58, 0.001, 0.006
931, 184.9, 3780, 457, 3812, 1020.0, 430, 0.0, 0.0, 590, 32, 4, 276, 0.005, 0, 0.000, 58, 0.001, 0.006
932, 185.0, 3780, 457, 3812, 1020.0, 430, 0.0, 0.0, 590, 32, 4, 276, 0.005, 0, 0.000, 58, 0.001, 0.006
933, 184.5, 3780, 457, 3812, 1020.0, 430, 0.0, 0.0, 590, 32, 4, 276, 0.005, 0, 0.000, 58, 0.001, 0.006
935, 184.4, 3780, 457, 3812, 1020.0, 430, 0.0, 0.0, 590, 32, 4, 276, 0.005, 0, 0.000, 58, 0.001, 0.006
936, 184.1, 3780, 457, 3812, 1020.0, 430, 0.0, 0.0, 590, 32, 4, 276, 0.005, 0, 0.000, 58, 0.001, 0.006
938, 186.2, 3780, 457, 3812, 1020.0, 430, 0.0, 0.0, 590, 32, 4, 276, 0.005, 0, 0.000, 58, 0.001, 0.006
939, 184.3, 3780, 457, 3812, 1020.0, 430, 0.0, 0.0, 590, 32, 4, 276, 0.005, 0, 0.000, 58, 0.001, 0.006
941, 192.4, 3780, 457, 3812, 1020.0, 430, 0.0, 0.0, 590, 32, 4, 276, 0.005, 0, 0.000, 58, 0.001, 0.006
942, 233.0, 3780, 457, 3812, 1020.0, 430, 0.0, 0.0, 590, 32, 4, 276, 0.005, 0, 0.000, 58, 0.001, 0.006
944, 195.9, 3780, 457, 3812, 1020.0, 430, 0.0, 0.0, 590, 32, 4, 276, 0.005, 0, 0.000, 58, 0.001, 0.006
945, 185.7, 3780, 457, 3812, 1020.0, 430, 0.0, 0.0, 590, 32, 4, 276, 0.005, 0, 0.000, 58, 0.001, 0.006
947, 185.4, 3780, 457, 3812, 1020.0, 430, 0.0, 0.0, 590, 32, 4, 276, 0.005, 0, 0.000, 58, 0.001, 0.006
948, 185.0, 3780, 457, 3812, 1020.0, 430, 0.0, 0.0, 590, 32, 4, 276, 0.005, 0, 0.000, 58, 0.001, 0.006
949, 186.3, 3780, 457, 3812, 1020.0, 430, 0.0, 0.0, 590, 32, 4, 276, 0.005, 0, 0.000, 58, 0.001, 0.006
951, 185.3, 3780, 457, 3812, 1020.0, 430, 0.0, 0.0, 590, 32, 4, 276, 0.005, 0, 0.000, 58, 0.001, 0.006
952, 186.8, 3780, 457, 3812, 1020.0, 430, 0.0, 0.0, 590, 32, 4, 276, 0.005, 0, 0.000, 58, 0.001, 0.006
954, 186.9, 3780, 457, 3812, 1020.0, 430, 0.0, 0.0, 590, 32, 4, 276, 0.005, 0, 0.000, 58, 0.001, 0.006
955, 185.8, 3780, 457, 3812, 1020.0, 430, 0.0, 0.0, 590, 32, 4, 276, 0.005, 0, 0.000, 58, 0.001, 0.006
957, 262.8, 3780, 457, 3812, 1956.0, 1366, 0.0, 0.0, 590, 32, 4, 279, 0.005, 0, 0.000, 58, 0.001, 0.006
958, 185.7, 3780, 457, 3812, 1956.0, 1366, 0.0, 0.0, 590, 32, 4, 279, 0.005, 0, 0.000, 58, 0.001, 0.006
959, 183.4, 3780, 457, 3812, 1956.0, 1366, 0.0, 0.0, 590, 32, 4, 279, 0.005, 0, 0.000, 58, 0.001, 0.006
961, 186.2, 3780, 457, 3812, 1956.0, 1366, 0.0, 0.0, 590, 32, 4, 279, 0.005, 0, 0.000, 58, 0.001, 0.006
962, 187.2, 3780, 457, 3812, 1956.0, 1366, 0.0, 0.0, 590, 32, 4, 279, 0.005, 0, 0.000, 58, 0.001, 0.006
964, 185.5, 3780, 457, 3812, 1956.0, 1366, 0.0, 0.0, 590, 32, 4, 279, 0.005, 0, 0.000, 58, 0.001, 0.006
965, 186.5, 3780, 457, 3812, 1956.0, 1366, 0.0, 0.0, 590, 32, 4, 279, 0.005, 0, 0.000, 58, 0.001, 0.006
967, 185.4, 3780, 457, 3812, 1956.0, 1366, 0.0, 0.0, 590, 32, 4, 279, 0.005, 0, 0.000, 58, 0.001, 0.006
968, 184.8, 3780, 457, 3812, 1956.0, 1366, 0.0, 0.0, 590, 32, 4, 279, 0.005, 0, 0.000, 58, 0.001, 0.006
969, 185.1, 3780, 457, 3812, 1956.0, 1366, 0.0, 0.0, 590, 32, 4, 279, 0.005, 0, 0.000, 58, 0.001, 0.006
971, 186.5, 3780, 457, 3812, 1956.0, 1366, 0.0, 0.0, 590, 32, 4, 279, 0.005, 0, 0.000, 58, 0.001, 0.006
972, 185.0, 3780, 457, 3812, 1956.0, 1366, 0.0, 0.0, 590, 32, 4, 279, 0.005, 0, 0.000, 58, 0.001, 0.006
974, 185.4, 3780, 457, 3812, 1956.0, 1366, 0.0, 0.0, 590, 32, 4, 279, 0.005, 0, 0.000, 58, 0.001, 0.006
975, 185.3, 3780, 457, 3812, 1956.0, 1366, 0.0, 0.0, 590, 32, 4, 279, 0.005, 0, 0.000, 58, 0.001, 0.006
977, 185.7, 3780, 457, 3812, 1956.0, 1366, 0.0, 0.0, 590, 32, 4, 279, 0.005, 0, 0.000, 58, 0.001, 0.006
978, 186.3, 3780, 457, 3812, 1956.0, 1366, 0.0, 0.0, 590, 32, 4, 279, 0.005, 0, 0.000, 58, 0.001, 0.006
980, 185.9, 3780, 457, 3812, 1956.0, 1366, 0.0, 0.0, 590, 32, 4, 279, 0.005, 0, 0.000, 58, 0.001, 0.006
981, 184.9, 3780, 457, 3812, 1956.0, 1366, 0.0, 0.0, 590, 32, 4, 279, 0.005, 0, 0.000, 58, 0.001, 0.006
982, 184.9, 3780, 457, 3812, 1956.0, 1366, 0.0, 0.0, 590, 32, 4, 279, 0.005, 0, 0.000, 58, 0.001, 0.006
984, 184.7, 3780, 457, 3812, 1956.0, 1366, 0.0, 0.0, 590, 32, 4, 279, 0.005, 0, 0.000, 58, 0.001, 0.006
985, 184.3, 3780, 457, 3812, 1956.0, 1366, 0.0, 0.0, 590, 32, 4, 279, 0.005, 0, 0.000, 58, 0.001, 0.006
987, 185.1, 3780, 457, 3812, 1956.0, 1366, 0.0, 0.0, 590, 32, 4, 279, 0.005, 0, 0.000, 58, 0.001, 0.006
988, 185.6, 3780, 457, 3812, 1956.0, 1366, 0.0, 0.0, 590, 32, 4, 279, 0.005, 0, 0.000, 58, 0.001, 0.006
990, 252.9, 3780, 457, 3812, 1004.0, 410, 0.0, 0.0, 594, 32, 4, 282, 0.005, 0, 0.000, 58, 0.001, 0.006
991, 184.9, 3780, 457, 3812, 1004.0, 410, 0.0, 0.0, 594, 32, 4, 282, 0.005, 0, 0.000, 58, 0.001, 0.006
992, 185.3, 3780, 457, 3812, 1004.0, 410, 0.0, 0.0, 594, 32, 4, 282, 0.005, 0, 0.000, 58, 0.001, 0.006
994, 191.6, 3780, 457, 3812, 1004.0, 410, 0.0, 0.0, 594, 32, 4, 282, 0.005, 0, 0.000, 58, 0.001, 0.006
995, 232.7, 3780, 457, 3812, 1004.0, 410, 0.0, 0.0, 594, 32, 4, 282, 0.005, 0, 0.000, 58, 0.001, 0.006
997, 195.3, 3780, 457, 3812, 1004.0, 410, 0.0, 0.0, 594, 32, 4, 282, 0.005, 0, 0.000, 58, 0.001, 0.006
998, 185.9, 3780, 457, 3812, 1004.0, 410, 0.0, 0.0, 594, 32, 4, 282, 0.005, 0, 0.000, 58, 0.001, 0.006
1000, 185.6, 3780, 457, 3812, 1004.0, 410, 0.0, 0.0, 594, 32, 4, 282, 0.005, 0, 0.000, 58, 0.001, 0.006
1001, 185.0, 3780, 457, 3812, 1004.0, 410, 0.0, 0.0, 594, 32, 4, 282, 0.005, 0, 0.000, 58, 0.001, 0.006
1003, 184.7, 3780, 457, 3812, 1004.0, 410, 0.0, 0.0, 594, 32, 4, 282, 0.005, 0, 0.000, 58, 0.001, 0.006
1004, 187.1, 3780, 457, 3812, 1004.0, 410, 0.0, 0.0, 594, 32, 4, 282, 0.005, 0, 0.000, 58, 0.001, 0.006
1005, 184.2, 3780, 457, 3812, 1004.0, 410, 0.0, 0.0, 594, 32, 4, 282, 0.005, 0, 0.000, 58, 0.001, 0.006
1007, 184.2, 3780, 457, 3812, 1004.0, 410, 0.0, 0.0, 594, 32, 4, 282, 0.005, 0, 0.000, 58, 0.001, 0.006
1008, 186.0, 3780, 457, 3812, 1004.0, 410, 0.0, 0.0, 594, 32, 4, 282, 0.005, 0, 0.000, 58, 0.001, 0.006
1010, 186.3, 3780, 457, 3812, 1004.0, 410, 0.0, 0.0, 594, 32, 4, 282, 0.005, 0, 0.000, 58, 0.001, 0.006
1011, 274.1, 3780, 457, 3812, 906.0, 310, 0.0, 0.0, 596, 32, 4, 282, 0.005, 0, 0.000, 63, 0.001, 0.006
1013, 185.7, 3780, 457, 3812, 906.0, 310, 0.0, 0.0, 596, 32, 4, 282, 0.005, 0, 0.000, 63, 0.001, 0.006
1014, 185.3, 3780, 457, 3812, 906.0, 310, 0.0, 0.0, 596, 32, 4, 282, 0.005, 0, 0.000, 63, 0.001, 0.006
1016, 182.9, 3780, 457, 3812, 906.0, 310, 0.0, 0.0, 596, 32, 4, 282, 0.005, 0, 0.000, 63, 0.001, 0.006
1017, 186.8, 3780, 457, 3812, 906.0, 310, 0.0, 0.0, 596, 32, 4, 282, 0.005, 0, 0.000, 63, 0.001, 0.006
1019, 187.8, 3780, 457, 3812, 906.0, 310, 0.0, 0.0, 596, 32, 4, 282, 0.005, 0, 0.000, 63, 0.001, 0.006
1020, 185.7, 3780, 457, 3812, 906.0, 310, 0.0, 0.0, 596, 32, 4, 282, 0.005, 0, 0.000, 63, 0.001, 0.006
1021, 187.3, 3780, 457, 3812, 906.0, 310, 0.0, 0.0, 596, 32, 4, 282, 0.005, 0, 0.000, 63, 0.001, 0.006
1023, 187.5, 3780, 457, 3812, 906.0, 310, 0.0, 0.0, 596, 32, 4, 282, 0.005, 0, 0.000, 63, 0.001, 0.006
1024, 186.6, 3780, 457, 3812, 906.0, 310, 0.0, 0.0, 596, 32, 4, 282, 0.005, 0, 0.000, 63, 0.001, 0.006
1026, 184.3, 3780, 457, 3812, 906.0, 310, 0.0, 0.0, 596, 32, 4, 282, 0.005, 0, 0.000, 63, 0.001, 0.006
1027, 186.4, 3780, 457, 3812, 906.0, 310, 0.0, 0.0, 596, 32, 4, 282, 0.005, 0, 0.000, 63, 0.001, 0.006
1029, 187.1, 3780, 457, 3812, 906.0, 310, 0.0, 0.0, 596, 32, 4, 282, 0.005, 0, 0.000, 63, 0.001, 0.006
1030, 188.8, 3780, 457, 3812, 906.0, 310, 0.0, 0.0, 596, 32, 4, 282, 0.005, 0, 0.000, 63, 0.001, 0.006
1031, 186.1, 3780, 457, 3812, 906.0, 310, 0.0, 0.0, 596, 32, 4, 282, 0.005, 0, 0.000, 63, 0.001, 0.006
1033, 188.1, 3780, 457, 3812, 906.0, 310, 0.0, 0.0, 596, 32, 4, 282, 0.005, 0, 0.000, 63, 0.001, 0.006
1034, 187.0, 3780, 457, 3812, 906.0, 310, 0.0, 0.0, 596, 32, 4, 282, 0.005, 0, 0.000, 63, 0.001, 0.006
1036, 187.8, 3780, 457, 3812, 906.0, 310, 0.0, 0.0, 596, 32, 4, 282, 0.005, 0, 0.000, 63, 0.001, 0.006
1037, 188.9, 3780, 457, 3812, 906.0, 310, 0.0, 0.0, 596, 32, 4, 282, 0.005, 0, 0.000, 63, 0.001, 0.006
1039, 188.1, 3780, 457, 3812, 906.0, 310, 0.0, 0.0, 596, 32, 4, 282, 0.005, 0, 0.000, 63, 0.001, 0.006
1040, 187.6, 3780, 457, 3812, 906.0, 310, 0.0, 0.0, 596, 32, 4, 282, 0.005, 0, 0.000, 63, 0.001, 0.006
1041, 187.9, 3780, 457, 3812, 906.0, 310, 0.0, 0.0, 596, 32, 4, 282, 0.005, 0, 0.000, 63, 0.001, 0.006
1043, 186.2, 3780, 457, 3812, 7750.0, 7164, 0.0, 0.0, 586, 32, 4, 283, 0.005, 0, 0.000, 63, 0.001, 0.006
1044, 241.8, 3780, 457, 3812, 984.0, 398, 0.0, 0.0, 586, 32, 4, 285, 0.005, 0, 0.000, 63, 0.001, 0.006
1046, 187.4, 3780, 457, 3812, 984.0, 398, 0.0, 0.0, 586, 32, 4, 285, 0.005, 0, 0.000, 63, 0.001, 0.006
1047, 192.2, 3780, 457, 3812, 984.0, 398, 0.0, 0.0, 586, 32, 4, 285, 0.005, 0, 0.000, 63, 0.001, 0.006
1049, 229.1, 3780, 457, 3812, 984.0, 398, 0.0, 0.0, 586, 32, 4, 285, 0.005, 0, 0.000, 63, 0.001, 0.006
1050, 199.5, 3780, 457, 3812, 984.0, 398, 0.0, 0.0, 586, 32, 4, 285, 0.005, 0, 0.000, 63, 0.001, 0.006
1052, 188.5, 3780, 457, 3812, 984.0, 398, 0.0, 0.0, 586, 32, 4, 285, 0.005, 0, 0.000, 63, 0.001, 0.006
1053, 185.2, 3780, 457, 3812, 984.0, 398, 0.0, 0.0, 586, 32, 4, 285, 0.005, 0, 0.000, 63, 0.001, 0.006
1055, 185.5, 3780, 457, 3812, 984.0, 398, 0.0, 0.0, 586, 32, 4, 285, 0.005, 0, 0.000, 63, 0.001, 0.006
1056, 186.3, 3780, 457, 3812, 984.0, 398, 0.0, 0.0, 586, 32, 4, 285, 0.005, 0, 0.000, 63, 0.001, 0.006
1057, 186.5, 3780, 457, 3812, 984.0, 398, 0.0, 0.0, 586, 32, 4, 285, 0.005, 0, 0.000, 63, 0.001, 0.006
1059, 185.8, 3780, 457, 3812, 984.0, 398, 0.0, 0.0, 586, 32, 4, 285, 0.005, 0, 0.000, 63, 0.001, 0.006
1060, 185.8, 3780, 457, 3812, 984.0, 398, 0.0, 0.0, 586, 32, 4, 285, 0.005, 0, 0.000, 63, 0.001, 0.006
1062, 183.5, 3780, 457, 3812, 984.0, 398, 0.0, 0.0, 586, 32, 4, 285, 0.005, 0, 0.000, 63, 0.001, 0.006
1063, 185.8, 3780, 457, 3812, 984.0, 398, 0.0, 0.0, 586, 32, 4, 285, 0.005, 0, 0.000, 63, 0.001, 0.006
1065, 187.1, 3780, 457, 3812, 984.0, 398, 0.0, 0.0, 586, 32, 4, 285, 0.005, 0, 0.000, 63, 0.001, 0.006
1066, 188.5, 3780, 457, 3812, 984.0, 398, 0.0, 0.0, 586, 32, 4, 285, 0.005, 0, 0.000, 63, 0.001, 0.006
1067, 186.6, 3780, 457, 3812, 984.0, 398, 0.0, 0.0, 586, 32, 4, 285, 0.005, 0, 0.000, 63, 0.001, 0.006
1069, 187.5, 3780, 457, 3812, 984.0, 398, 0.0, 0.0, 586, 32, 4, 285, 0.005, 0, 0.000, 63, 0.001, 0.006
1070, 185.8, 3780, 457, 3812, 984.0, 398, 0.0, 0.0, 586, 32, 4, 285, 0.005, 0, 0.000, 63, 0.001, 0.006
1072, 186.0, 3780, 457, 3812, 984.0, 398, 0.0, 0.0, 586, 32, 4, 285, 0.005, 0, 0.000, 63, 0.001, 0.006
1073, 185.8, 3780, 457, 3812, 984.0, 398, 0.0, 0.0, 586, 32, 4, 285, 0.005, 0, 0.000, 63, 0.001, 0.006
1075, 187.2, 3780, 457, 3812, 984.0, 398, 0.0, 0.0, 586, 32, 4, 285, 0.005, 0, 0.000, 63, 0.001, 0.006
1076, 186.1, 3780, 457, 3812, 1954.0, 1368, 0.0, 0.0, 586, 32, 4, 288, 0.005, 0, 0.000, 63, 0.001, 0.006
1078, 184.8, 3780, 457, 3812, 1954.0, 1368, 0.0, 0.0, 586, 32, 4, 288, 0.005, 0, 0.000, 63, 0.001, 0.006
1079, 184.3, 3780, 457, 3812, 1954.0, 1368, 0.0, 0.0, 586, 32, 4, 288, 0.005, 0, 0.000, 63, 0.001, 0.006
1081, 184.7, 3780, 457, 3812, 1954.0, 1368, 0.0, 0.0, 586, 32, 4, 288, 0.005, 0, 0.000, 63, 0.001, 0.006
1082, 183.6, 3780, 457, 3812, 1954.0, 1368, 0.0, 0.0, 586, 32, 4, 288, 0.005, 0, 0.000, 63, 0.001, 0.006
1083, 186.5, 3780, 457, 3812, 1954.0, 1368, 0.0, 0.0, 586, 32, 4, 288, 0.005, 0, 0.000, 63, 0.001, 0.006
1085, 186.5, 3780, 457, 3812, 1954.0, 1368, 0.0, 0.0, 586, 32, 4, 288, 0.005, 0, 0.000, 63, 0.001, 0.006
1086, 183.0, 3780, 457, 3812, 1954.0, 1368, 0.0, 0.0, 586, 32, 4, 288, 0.005, 0, 0.000, 63, 0.001, 0.006
1088, 184.9, 3780, 457, 3812, 1954.0, 1368, 0.0, 0.0, 586, 32, 4, 288, 0.005, 0, 0.000, 63, 0.001, 0.006
1089, 184.0, 3780, 457, 3812, 1954.0, 1368, 0.0, 0.0, 586, 32, 4, 288, 0.005, 0, 0.000, 63, 0.001, 0.006
1091, 185.3, 3780, 457, 3812, 1954.0, 1368, 0.0, 0.0, 586, 32, 4, 288, 0.005, 0, 0.000, 63, 0.001, 0.006
1092, 183.7, 3780, 457, 3812, 1954.0, 1368, 0.0, 0.0, 586, 32, 4, 288, 0.005, 0, 0.000, 63, 0.001, 0.006
1093, 185.9, 3780, 457, 3812, 1954.0, 1368, 0.0, 0.0, 586, 32, 4, 288, 0.005, 0, 0.000, 63, 0.001, 0.006
1095, 187.1, 3780, 457, 3812, 1954.0, 1368, 0.0, 0.0, 586, 32, 4, 288, 0.005, 0, 0.000, 63, 0.001, 0.006
1096, 184.4, 3780, 457, 3812, 1954.0, 1368, 0.0, 0.0, 586, 32, 4, 288, 0.005, 0, 0.000, 63, 0.001, 0.006
1098, 184.4, 3780, 457, 3812, 1954.0, 1368, 0.0, 0.0, 586, 32, 4, 288, 0.005, 0, 0.000, 63, 0.001, 0.006
1099, 186.1, 3780, 457, 3812, 1954.0, 1368, 0.0, 0.0, 586, 32, 4, 288, 0.005, 0, 0.000, 63, 0.001, 0.006
1101, 193.3, 3780, 457, 3812, 1954.0, 1368, 0.0, 0.0, 586, 32, 4, 288, 0.005, 0, 0.000, 63, 0.001, 0.006
1102, 228.1, 3780, 457, 3812, 1954.0, 1368, 0.0, 0.0, 586, 32, 4, 288, 0.005, 0, 0.000, 63, 0.001, 0.006
1104, 196.5, 3780, 457, 3812, 1954.0, 1368, 0.0, 0.0, 586, 32, 4, 288, 0.005, 0, 0.000, 63, 0.001, 0.006
1105, 186.8, 3780, 457, 3812, 1954.0, 1368, 0.0, 0.0, 586, 32, 4, 288, 0.005, 0, 0.000, 63, 0.001, 0.006
1107, 185.2, 3780, 457, 3812, 1954.0, 1368, 0.0, 0.0, 586, 32, 4, 288, 0.005, 0, 0.000, 63, 0.001, 0.006
1108, 184.9, 3780, 457, 3812, 1954.0, 1368, 0.0, 0.0, 586, 32, 4, 288, 0.005, 0, 0.000, 63, 0.001, 0.006
1109, 219.5, 3780, 457, 3812, 2142.0, 1554, 0.0, 0.0, 588, 32, 4, 291, 0.005, 0, 0.000, 63, 0.001, 0.006
1111, 185.7, 3780, 457, 3812, 2142.0, 1554, 0.0, 0.0, 588, 32, 4, 291, 0.005, 0, 0.000, 63, 0.001, 0.006
1112, 183.7, 3780, 457, 3812, 2142.0, 1554, 0.0, 0.0, 588, 32, 4, 291, 0.005, 0, 0.000, 63, 0.001, 0.006
1114, 185.3, 3780, 457, 3812, 956.0, 368, 0.0, 0.0, 588, 32, 4, 291, 0.005, 0, 0.000, 66, 0.001, 0.006
1116, 239.4, 3780, 457, 3812, 882.0, 294, 0.0, 0.0, 588, 32, 4, 291, 0.005, 0, 0.000, 68, 0.001, 0.006
1117, 185.8, 3780, 457, 3812, 882.0, 294, 0.0, 0.0, 588, 32, 4, 291, 0.005, 0, 0.000, 68, 0.001, 0.006
1118, 185.9, 3780, 457, 3812, 882.0, 294, 0.0, 0.0, 588, 32, 4, 291, 0.005, 0, 0.000, 68, 0.001, 0.006
1120, 183.5, 3780, 457, 3812, 882.0, 294, 0.0, 0.0, 588, 32, 4, 291, 0.005, 0, 0.000, 68, 0.001, 0.006
1121, 184.4, 3780, 457, 3812, 882.0, 294, 0.0, 0.0, 588, 32, 4, 291, 0.005, 0, 0.000, 68, 0.001, 0.006
1123, 184.6, 3780, 457, 3812, 882.0, 294, 0.0, 0.0, 588, 32, 4, 291, 0.005, 0, 0.000, 68, 0.001, 0.006
