elapsed_seconds, cpu_percentage, threads, stack_committed_mb, stack_reserved_mb, heap_used_mb, eden_mb, s0_kb, s1_kb, old_mb, meta_mb, compressed_class_mb, ygc, ygct, fgc, fgct, cgc, cgct, gct
707, 395.1, 35, 2, 34, 4124.0, 4052, 0.0, 0.0, 72, 35, 4, 1341, 0.018, 0, 0.000, 53, 0.001, 0.018
709, 398.5, 35, 2, 34, 1398.0, 1326, 0.0, 0.0, 72, 35, 4, 1346, 0.018, 0, 0.000, 53, 0.001, 0.019
711, 395.2, 35, 2, 34, 1452.0, 1380, 0.0, 0.0, 72, 35, 4, 1349, 0.018, 0, 0.000, 53, 0.001, 0.019
713, 395.2, 35, 2, 34, 1242.0, 1170, 0.0, 0.0, 72, 35, 4, 1352, 0.018, 0, 0.000, 53, 0.001, 0.019
715, 400.7, 35, 2, 34, 1234.0, 1162, 0.0, 0.0, 72, 35, 4, 1358, 0.018, 0, 0.000, 53, 0.001, 0.019
717, 395.6, 35, 2, 34, 2312.0, 2238, 0.0, 0.0, 74, 35, 4, 1362, 0.018, 0, 0.000, 53, 0.001, 0.019
719, 391.8, 35, 2, 34, 1924.0, 1850, 0.0, 0.0, 74, 35, 4, 1367, 0.018, 0, 0.000, 53, 0.001, 0.019
721, 398.5, 35, 2, 34, 1686.0, 1610, 0.0, 0.0, 76, 35, 4, 1373, 0.018, 0, 0.000, 56, 0.001, 0.019
723, 395.8, 35, 2, 34, 1594.0, 1532, 0.0, 0.0, 62, 35, 4, 1380, 0.018, 0, 0.000, 57, 0.001, 0.019
725, 397.3, 35, 2, 34, 1118.0, 1054, 0.0, 0.0, 64, 35, 4, 1383, 0.018, 0, 0.000, 57, 0.001, 0.019
727, 395.2, 35, 2, 34, 1484.0, 1420, 0.0, 0.0, 64, 35, 4, 1386, 0.018, 0, 0.000, 57, 0.001, 0.019
729, 391.1, 35, 2, 34, 1584.0, 1520, 0.0, 0.0, 64, 35, 4, 1389, 0.018, 0, 0.000, 57, 0.001, 0.019
731, 398.9, 35, 2, 34, 1726.0, 1662, 0.0, 0.0, 64, 35, 4, 1392, 0.018, 0, 0.000, 57, 0.001, 0.019
732, 396.3, 35, 2, 34, 1704.0, 1640, 0.0, 0.0, 64, 35, 4, 1395, 0.019, 0, 0.000, 57, 0.001, 0.019
734, 395.9, 35, 2, 34, 1128.0, 1062, 0.0, 0.0, 66, 35, 4, 1401, 0.019, 0, 0.000, 57, 0.001, 0.019
736, 393.6, 35, 2, 34, 1602.0, 1536, 0.0, 0.0, 66, 35, 4, 1404, 0.019, 0, 0.000, 57, 0.001, 0.019
738, 395.3, 35, 2, 34, 1376.0, 1308, 0.0, 0.0, 68, 35, 4, 1410, 0.019, 0, 0.000, 57, 0.001, 0.019
740, 396.9, 35, 2, 34, 1242.0, 1174, 0.0, 0.0, 68, 35, 4, 1413, 0.019, 0, 0.000, 57, 0.001, 0.019
742, 395.4, 35, 2, 34, 1650.0, 1582, 0.0, 0.0, 68, 35, 4, 1416, 0.019, 0, 0.000, 57, 0.001, 0.020
744, 396.3, 35, 2, 34, 1184.0, 1114, 0.0, 0.0, 70, 35, 4, 1422, 0.019, 0, 0.000, 57, 0.001, 0.020
746, 213.2, 36, 2, 35, 846.0, 776, 0.0, 0.0, 70, 35, 4, 1425, 0.019, 0, 0.000, 57, 0.001, 0.020
747, 1.1, 36, 2, 35, 846.0, 776, 0.0, 0.0, 70, 35, 4, 1425, 0.019, 0, 0.000, 57, 0.001, 0.020
749, 1.1, 36, 2, 35, 846.0, 776, 0.0, 0.0, 70, 35, 4, 1425, 0.019, 0, 0.000, 57, 0.001, 0.020
750, 1.1, 36, 2, 35, 846.0, 776, 0.0, 0.0, 70, 35, 4, 1425, 0.019, 0, 0.000, 57, 0.001, 0.020
751, 1.0, 35, 2, 34, 846.0, 776, 0.0, 0.0, 70, 35, 4, 1425, 0.019, 0, 0.000, 57, 0.001, 0.020
752, 1.1, 35, 2, 34, 846.0, 776, 0.0, 0.0, 70, 35, 4, 1425, 0.019, 0, 0.000, 57, 0.001, 0.020
754, 1.1, 35, 2, 34, 846.0, 776, 0.0, 0.0, 70, 35, 4, 1425, 0.019, 0, 0.000, 57, 0.001, 0.020
755, 1.1, 35, 2, 34, 846.0, 776, 0.0, 0.0, 70, 35, 4, 1425, 0.019, 0, 0.000, 57, 0.001, 0.020
756, 1.1, 35, 2, 34, 846.0, 776, 0.0, 0.0, 70, 35, 4, 1425, 0.019, 0, 0.000, 57, 0.001, 0.020
757, 1.1, 35, 2, 34, 846.0, 776, 0.0, 0.0, 70, 35, 4, 1425, 0.019, 0, 0.000, 57, 0.001, 0.020
759, 1.1, 35, 2, 34, 846.0, 776, 0.0, 0.0, 70, 35, 4, 1425, 0.019, 0, 0.000, 57, 0.001, 0.020
760, 1.1, 35, 2, 34, 846.0, 776, 0.0, 0.0, 70, 35, 4, 1425, 0.019, 0, 0.000, 57, 0.001, 0.020
761, 119.1, 35, 2, 34, 1384.0, 1312, 0.0, 0.0, 72, 35, 4, 1426, 0.019, 0, 0.000, 57, 0.001, 0.020
763, 374.7, 35, 2, 34, 1890.0, 1786, 0.0, 0.0, 104, 35, 4, 1434, 0.019, 0, 0.000, 58, 0.001, 0.020
765, 380.7, 35, 2, 34, 1262.0, 1200, 0.0, 0.0, 62, 35, 4, 1441, 0.019, 0, 0.000, 61, 0.001, 0.020
766, 373.9, 35, 2, 34, 1526.0, 1464, 0.0, 0.0, 62, 35, 4, 1450, 0.019, 0, 0.000, 61, 0.001, 0.020
768, 348.4, 35, 2, 34, 1104.0, 1040, 0.0, 0.0, 64, 35, 4, 1453, 0.019, 0, 0.000, 61, 0.001, 0.020
770, 338.1, 35, 2, 34, 1134.0, 1068, 0.0, 0.0, 66, 35, 4, 1456, 0.019, 0, 0.000, 61, 0.001, 0.020
772, 344.4, 35, 2, 34, 1362.0, 1296, 0.0, 0.0, 66, 35, 4, 1459, 0.019, 0, 0.000, 61, 0.001, 0.020
773, 335.2, 35, 2, 34, 1378.0, 1312, 0.0, 0.0, 66, 35, 4, 1462, 0.019, 0, 0.000, 61, 0.001, 0.020
775, 312.1, 35, 2, 34, 1452.0, 1386, 0.0, 0.0, 66, 35, 4, 1465, 0.019, 0, 0.000, 61, 0.001, 0.020
777, 318.9, 35, 2, 34, 4682.0, 4616, 0.0, 0.0, 66, 35, 4, 1466, 0.019, 0, 0.000, 61, 0.001, 0.020
779, 343.6, 35, 2, 34, 1372.0, 1304, 0.0, 0.0, 68, 35, 4, 1471, 0.019, 0, 0.000, 61, 0.001, 0.020
781, 320.2, 35, 2, 34, 1318.0, 1248, 0.0, 0.0, 70, 35, 4, 1474, 0.019, 0, 0.000, 61, 0.001, 0.020
782, 296.5, 35, 2, 34, 4508.0, 4436, 0.0, 0.0, 72, 35, 4, 1475, 0.019, 0, 0.000, 61, 0.001, 0.020
784, 325.7, 35, 2, 34, 1602.0, 1530, 0.0, 0.0, 72, 35, 4, 1477, 0.020, 0, 0.000, 61, 0.001, 0.020
786, 331.0, 35, 2, 34, 1154.0, 1080, 0.0, 0.0, 74, 35, 4, 1480, 0.020, 0, 0.000, 61, 0.001, 0.020
787, 347.3, 35, 2, 34, 1258.0, 1184, 0.0, 0.0, 74, 35, 4, 1483, 0.020, 0, 0.000, 61, 0.001, 0.020
789, 326.2, 35, 2, 34, 1654.0, 1578, 0.0, 0.0, 76, 35, 4, 1486, 0.020, 0, 0.000, 61, 0.001, 0.020
791, 343.6, 35, 2, 34, 1362.0, 1284, 0.0, 0.0, 78, 35, 4, 1489, 0.020, 0, 0.000, 61, 0.001, 0.020
793, 328.6, 35, 2, 34, 1538.0, 1460, 0.0, 0.0, 78, 35, 4, 1492, 0.020, 0, 0.000, 61, 0.001, 0.020
795, 311.1, 35, 2, 34, 1564.0, 1484, 0.0, 0.0, 80, 35, 4, 1495, 0.020, 0, 0.000, 61, 0.001, 0.021
796, 309.2, 35, 2, 34, 4242.0, 4162, 0.0, 0.0, 80, 35, 4, 1496, 0.020, 0, 0.000, 61, 0.001, 0.021
798, 325.5, 35, 2, 34, 4324.0, 4244, 0.0, 0.0, 80, 35, 4, 1499, 0.020, 0, 0.000, 61, 0.001, 0.021
800, 313.9, 35, 2, 34, 3728.0, 3648, 0.0, 0.0, 80, 35, 4, 1502, 0.020, 0, 0.000, 61, 0.001, 0.021
802, 330.0, 35, 2, 34, 1454.0, 1374, 0.0, 0.0, 80, 35, 4, 1504, 0.020, 0, 0.000, 61, 0.001, 0.021
803, 352.9, 35, 2, 34, 1220.0, 1138, 0.0, 0.0, 82, 35, 4, 1507, 0.020, 0, 0.000, 61, 0.001, 0.021
805, 349.5, 35, 2, 34, 1330.0, 1246, 0.0, 0.0, 84, 35, 4, 1510, 0.020, 0, 0.000, 61, 0.001, 0.021
807, 312.2, 35, 2, 34, 1194.0, 1108, 0.0, 0.0, 86, 35, 4, 1513, 0.020, 0, 0.000, 61, 0.001, 0.021
809, 310.1, 35, 2, 34, 1550.0, 1464, 0.0, 0.0, 86, 35, 4, 1516, 0.020, 0, 0.000, 61, 0.001, 0.021
810, 307.3, 35, 2, 34, 1614.0, 1528, 0.0, 0.0, 86, 35, 4, 1519, 0.020, 0, 0.000, 61, 0.001, 0.021
812, 320.5, 35, 2, 34, 4376.0, 4288, 0.0, 0.0, 88, 35, 4, 1520, 0.020, 0, 0.000, 61, 0.001, 0.021
814, 329.1, 35, 2, 34, 1336.0, 1248, 0.0, 0.0, 88, 35, 4, 1522, 0.020, 0, 0.000, 61, 0.001, 0.021
816, 354.1, 35, 2, 34, 1412.0, 1324, 0.0, 0.0, 88, 35, 4, 1525, 0.020, 0, 0.000, 61, 0.001, 0.021
818, 348.5, 35, 2, 34, 1300.0, 1210, 0.0, 0.0, 90, 35, 4, 1528, 0.020, 0, 0.000, 61, 0.001, 0.021
819, 340.0, 35, 2, 34, 1366.0, 1274, 0.0, 0.0, 92, 35, 4, 1531, 0.020, 0, 0.000, 61, 0.001, 0.021
821, 312.2, 35, 2, 34, 5162.0, 5070, 0.0, 0.0, 92, 35, 4, 1532, 0.020, 0, 0.000, 61, 0.001, 0.021
823, 331.2, 35, 2, 34, 4712.0, 4618, 0.0, 0.0, 94, 35, 4, 1536, 0.020, 0, 0.000, 61, 0.001, 0.021
824, 318.3, 35, 2, 34, 4260.0, 4164, 0.0, 0.0, 96, 35, 4, 1538, 0.020, 0, 0.000, 61, 0.001, 0.021
826, 338.9, 35, 2, 34, 4366.0, 4268, 0.0, 0.0, 98, 35, 4, 1541, 0.020, 0, 0.000, 61, 0.001, 0.021
828, 330.3, 35, 2, 34, 1506.0, 1408, 0.0, 0.0, 98, 35, 4, 1543, 0.020, 0, 0.000, 61, 0.001, 0.021
830, 353.9, 35, 2, 34, 1436.0, 1338, 0.0, 0.0, 98, 35, 4, 1546, 0.020, 0, 0.000, 61, 0.001, 0.021
831, 351.3, 35, 2, 34, 1396.0, 1298, 0.0, 0.0, 98, 35, 4, 1549, 0.020, 0, 0.000, 61, 0.001, 0.021
833, 306.6, 35, 2, 34, 1312.0, 1212, 0.0, 0.0, 100, 35, 4, 1552, 0.020, 0, 0.000, 61, 0.001, 0.021
835, 312.1, 35, 2, 34, 4058.0, 3956, 0.0, 0.0, 102, 35, 4, 1553, 0.020, 0, 0.000, 61, 0.001, 0.021
837, 327.5, 35, 2, 34, 4104.0, 4000, 0.0, 0.0, 104, 35, 4, 1556, 0.021, 0, 0.000, 61, 0.001, 0.021
838, 334.7, 35, 2, 34, 4344.0, 4238, 0.0, 0.0, 106, 35, 4, 1559, 0.021, 0, 0.000, 61, 0.001, 0.021
840, 319.0, 35, 2, 34, 1324.0, 1218, 0.0, 0.0, 106, 35, 4, 1561, 0.021, 0, 0.000, 61, 0.001, 0.021
842, 346.6, 35, 2, 34, 1304.0, 1196, 0.0, 0.0, 108, 35, 4, 1564, 0.021, 0, 0.000, 61, 0.001, 0.021
844, 347.3, 35, 2, 34, 1332.0, 1222, 0.0, 0.0, 110, 35, 4, 1567, 0.021, 0, 0.000, 61, 0.001, 0.021
845, 315.1, 35, 2, 34, 1678.0, 1568, 0.0, 0.0, 110, 35, 4, 1570, 0.021, 0, 0.000, 61, 0.001, 0.021
847, 335.1, 35, 2, 34, 1322.0, 1210, 0.0, 0.0, 112, 35, 4, 1573, 0.021, 0, 0.000, 61, 0.001, 0.022
849, 334.8, 35, 2, 34, 1428.0, 1316, 0.0, 0.0, 112, 35, 4, 1576, 0.021, 0, 0.000, 61, 0.001, 0.022
851, 312.7, 35, 2, 34, 1480.0, 1366, 0.0, 0.0, 114, 35, 4, 1579, 0.021, 0, 0.000, 61, 0.001, 0.022
852, 321.5, 35, 2, 34, 4596.0, 4480, 0.0, 0.0, 116, 35, 4, 1580, 0.021, 0, 0.000, 61, 0.001, 0.022
854, 330.6, 35, 2, 34, 1434.0, 1316, 0.0, 0.0, 118, 35, 4, 1585, 0.021, 0, 0.000, 61, 0.001, 0.022
856, 302.2, 35, 2, 34, 4100.0, 3982, 0.0, 0.0, 118, 35, 4, 1586, 0.021, 0, 0.000, 61, 0.001, 0.022
858, 327.1, 35, 2, 34, 4018.0, 3898, 0.0, 0.0, 120, 35, 4, 1589, 0.021, 0, 0.000, 61, 0.001, 0.022
859, 324.9, 35, 2, 34, 4188.0, 4068, 0.0, 0.0, 120, 35, 4, 1592, 0.021, 0, 0.000, 61, 0.001, 0.022
861, 381.0, 35, 2, 34, 1970.0, 1846, 0.0, 0.0, 124, 35, 4, 1594, 0.021, 0, 0.000, 66, 0.001, 0.022
863, 339.8, 35, 2, 34, 1400.0, 1338, 0.0, 0.0, 62, 35, 4, 1597, 0.021, 0, 0.000, 66, 0.001, 0.022
865, 328.9, 35, 2, 34, 1284.0, 1220, 0.0, 0.0, 64, 35, 4, 1600, 0.021, 0, 0.000, 66, 0.001, 0.022
866, 306.7, 35, 2, 34, 1378.0, 1314, 0.0, 0.0, 64, 35, 4, 1603, 0.021, 0, 0.000, 66, 0.001, 0.022
868, 309.3, 35, 2, 34, 3962.0, 3898, 0.0, 0.0, 64, 35, 4, 1604, 0.021, 0, 0.000, 66, 0.001, 0.022
870, 324.8, 35, 2, 34, 1846.0, 1780, 0.0, 0.0, 66, 35, 4, 1609, 0.021, 0, 0.000, 66, 0.001, 0.022
872, 335.8, 35, 2, 34, 1552.0, 1486, 0.0, 0.0, 66, 35, 4, 1612, 0.021, 0, 0.000, 66, 0.001, 0.022
874, 339.5, 35, 2, 34, 1294.0, 1228, 0.0, 0.0, 66, 35, 4, 1615, 0.021, 0, 0.000, 66, 0.001, 0.022
876, 338.2, 35, 2, 34, 1474.0, 1406, 0.0, 0.0, 68, 35, 4, 1618, 0.021, 0, 0.000, 66, 0.001, 0.022
877, 329.3, 35, 2, 34, 1378.0, 1308, 0.0, 0.0, 70, 35, 4, 1621, 0.021, 0, 0.000, 66, 0.001, 0.022
879, 311.5, 35, 2, 34, 1574.0, 1504, 0.0, 0.0, 70, 35, 4, 1624, 0.021, 0, 0.000, 66, 0.001, 0.022
881, 297.5, 35, 2, 34, 4650.0, 4580, 0.0, 0.0, 70, 35, 4, 1625, 0.021, 0, 0.000, 66, 0.001, 0.022
883, 340.1, 35, 2, 34, 1630.0, 1560, 0.0, 0.0, 70, 35, 4, 1628, 0.021, 0, 0.000, 66, 0.001, 0.022
884, 352.4, 35, 2, 34, 3820.0, 3748, 0.0, 0.0, 72, 35, 4, 1631, 0.021, 0, 0.000, 66, 0.001, 0.022
886, 340.6, 35, 2, 34, 1398.0, 1326, 0.0, 0.0, 72, 35, 4, 1633, 0.021, 0, 0.000, 66, 0.001, 0.022
888, 348.5, 35, 2, 34, 1262.0, 1188, 0.0, 0.0, 74, 35, 4, 1636, 0.022, 0, 0.000, 66, 0.001, 0.022
890, 339.0, 35, 2, 34, 1256.0, 1180, 0.0, 0.0, 76, 35, 4, 1639, 0.022, 0, 0.000, 66, 0.001, 0.022
891, 311.3, 35, 2, 34, 5124.0, 5048, 0.0, 0.0, 76, 35, 4, 1640, 0.022, 0, 0.000, 66, 0.001, 0.022
893, 339.8, 35, 2, 34, 1344.0, 1266, 0.0, 0.0, 78, 35, 4, 1645, 0.022, 0, 0.000, 66, 0.001, 0.022
895, 319.4, 35, 2, 34, 1810.0, 1732, 0.0, 0.0, 78, 35, 4, 1648, 0.022, 0, 0.000, 66, 0.001, 0.023
897, 334.0, 35, 2, 34, 1426.0, 1346, 0.0, 0.0, 80, 35, 4, 1651, 0.022, 0, 0.000, 66, 0.001, 0.023
899, 325.6, 35, 2, 34, 1362.0, 1282, 0.0, 0.0, 80, 35, 4, 1654, 0.022, 0, 0.000, 66, 0.001, 0.023
900, 303.3, 35, 2, 34, 1560.0, 1480, 0.0, 0.0, 80, 35, 4, 1657, 0.022, 0, 0.000, 66, 0.001, 0.023
902, 328.0, 35, 2, 34, 1364.0, 1282, 0.0, 0.0, 82, 35, 4, 1660, 0.022, 0, 0.000, 66, 0.001, 0.023
904, 327.5, 35, 2, 34, 1454.0, 1370, 0.0, 0.0, 84, 35, 4, 1663, 0.022, 0, 0.000, 66, 0.001, 0.023
906, 339.9, 35, 2, 34, 1482.0, 1398, 0.0, 0.0, 84, 35, 4, 1666, 0.022, 0, 0.000, 66, 0.001, 0.023
908, 336.7, 35, 2, 34, 1336.0, 1250, 0.0, 0.0, 86, 35, 4, 1669, 0.022, 0, 0.000, 66, 0.001, 0.023
910, 321.8, 35, 2, 34, 1392.0, 1306, 0.0, 0.0, 86, 35, 4, 1672, 0.022, 0, 0.000, 66, 0.001, 0.023
911, 315.1, 35, 2, 34, 1460.0, 1372, 0.0, 0.0, 88, 35, 4, 1675, 0.022, 0, 0.000, 66, 0.001, 0.023
913, 320.5, 35, 2, 34, 4570.0, 4480, 0.0, 0.0, 90, 35, 4, 1676, 0.022, 0, 0.000, 66, 0.001, 0.023
915, 330.5, 35, 2, 34, 1502.0, 1412, 0.0, 0.0, 90, 35, 4, 1678, 0.022, 0, 0.000, 66, 0.001, 0.023
917, 340.4, 35, 2, 34, 1218.0, 1128, 0.0, 0.0, 90, 35, 4, 1681, 0.022, 0, 0.000, 66, 0.001, 0.023
918, 341.4, 35, 2, 34, 1430.0, 1340, 0.0, 0.0, 90, 35, 4, 1684, 0.022, 0, 0.000, 66, 0.001, 0.023
920, 344.3, 35, 2, 34, 1542.0, 1452, 0.0, 0.0, 90, 35, 4, 1687, 0.022, 0, 0.000, 66, 0.001, 0.023
922, 327.1, 35, 2, 34, 1452.0, 1360, 0.0, 0.0, 92, 35, 4, 1690, 0.022, 0, 0.000, 66, 0.001, 0.023
924, 311.4, 35, 2, 34, 1614.0, 1520, 0.0, 0.0, 94, 35, 4, 1693, 0.022, 0, 0.000, 66, 0.001, 0.023
926, 327.2, 35, 2, 34, 1492.0, 1398, 0.0, 0.0, 94, 35, 4, 1696, 0.022, 0, 0.000, 66, 0.001, 0.023
927, 320.3, 35, 2, 34, 1452.0, 1356, 0.0, 0.0, 96, 35, 4, 1699, 0.022, 0, 0.000, 66, 0.001, 0.023
929, 320.4, 35, 2, 34, 1534.0, 1436, 0.0, 0.0, 98, 35, 4, 1702, 0.022, 0, 0.000, 66, 0.001, 0.023
931, 312.9, 35, 2, 34, 4614.0, 4514, 0.0, 0.0, 100, 35, 4, 1703, 0.022, 0, 0.000, 66, 0.001, 0.023
933, 323.0, 35, 2, 34, 4144.0, 4044, 0.0, 0.0, 100, 35, 4, 1706, 0.022, 0, 0.000, 66, 0.001, 0.023
935, 326.1, 35, 2, 34, 4114.0, 4014, 0.0, 0.0, 100, 35, 4, 1709, 0.022, 0, 0.000, 66, 0.001, 0.023
937, 340.9, 35, 2, 34, 4338.0, 4236, 0.0, 0.0, 102, 35, 4, 1712, 0.022, 0, 0.000, 66, 0.001, 0.023
938, 355.8, 35, 2, 34, 1308.0, 1206, 0.0, 0.0, 102, 35, 4, 1714, 0.023, 0, 0.000, 66, 0.001, 0.023
940, 348.6, 35, 2, 34, 2798.0, 2694, 0.0, 0.0, 104, 35, 4, 1717, 0.023, 0, 0.000, 67, 0.001, 0.023
942, 343.8, 35, 2, 34, 1734.0, 1620, 0.0, 0.0, 114, 35, 4, 1717, 0.023, 0, 0.000, 71, 0.001, 0.023
943, 352.0, 35, 2, 34, 1388.0, 1324, 0.0, 0.0, 64, 35, 4, 1720, 0.023, 0, 0.000, 71, 0.001, 0.024
945, 314.1, 35, 2, 34, 5322.0, 5256, 0.0, 0.0, 66, 35, 4, 1721, 0.023, 0, 0.000, 71, 0.001, 0.024
947, 322.2, 35, 2, 34, 4484.0, 4418, 0.0, 0.0, 66, 35, 4, 1724, 0.023, 0, 0.000, 71, 0.001, 0.024
949, 343.5, 35, 2, 34, 1444.0, 1378, 0.0, 0.0, 66, 35, 4, 1726, 0.023, 0, 0.000, 71, 0.001, 0.024
950, 358.2, 35, 2, 34, 1470.0, 1404, 0.0, 0.0, 66, 35, 4, 1729, 0.023, 0, 0.000, 71, 0.001, 0.024
952, 339.3, 35, 2, 34, 1538.0, 1470, 0.0, 0.0, 68, 35, 4, 1732, 0.023, 0, 0.000, 71, 0.001, 0.024
954, 353.3, 35, 2, 34, 1252.0, 1184, 0.0, 0.0, 68, 35, 4, 1735, 0.023, 0, 0.000, 71, 0.001, 0.024
956, 330.3, 35, 2, 34, 1256.0, 1188, 0.0, 0.0, 68, 35, 4, 1738, 0.023, 0, 0.000, 71, 0.001, 0.024
957, 317.7, 35, 2, 34, 1568.0, 1498, 0.0, 0.0, 70, 35, 4, 1741, 0.023, 0, 0.000, 71, 0.001, 0.024
959, 332.6, 35, 2, 34, 1538.0, 1466, 0.0, 0.0, 72, 35, 4, 1744, 0.023, 0, 0.000, 71, 0.001, 0.024
961, 336.2, 35, 2, 34, 1706.0, 1634, 0.0, 0.0, 72, 35, 4, 1747, 0.023, 0, 0.000, 71, 0.001, 0.024
963, 310.8, 35, 2, 34, 4366.0, 4292, 0.0, 0.0, 74, 35, 4, 1748, 0.023, 0, 0.000, 71, 0.001, 0.024
964, 351.7, 35, 2, 34, 1382.0, 1308, 0.0, 0.0, 74, 35, 4, 1753, 0.023, 0, 0.000, 71, 0.001, 0.024
966, 346.2, 35, 2, 34, 1304.0, 1230, 0.0, 0.0, 74, 35, 4, 1756, 0.023, 0, 0.000, 71, 0.001, 0.024
968, 359.3, 35, 2, 34, 1266.0, 1190, 0.0, 0.0, 76, 35, 4, 1759, 0.023, 0, 0.000, 71, 0.001, 0.024
970, 312.4, 35, 2, 34, 1688.0, 1612, 0.0, 0.0, 76, 35, 4, 1762, 0.023, 0, 0.000, 71, 0.001, 0.024
971, 347.2, 35, 2, 34, 3036.0, 2958, 0.0, 0.0, 78, 35, 4, 1766, 0.023, 0, 0.000, 71, 0.001, 0.024
973, 327.9, 35, 2, 34, 3934.0, 3854, 0.0, 0.0, 80, 35, 4, 1769, 0.023, 0, 0.000, 71, 0.001, 0.024
975, 361.1, 35, 2, 34, 1292.0, 1212, 0.0, 0.0, 80, 35, 4, 1774, 0.023, 0, 0.000, 71, 0.001, 0.024
977, 339.7, 35, 2, 34, 1152.0, 1072, 0.0, 0.0, 80, 35, 4, 1777, 0.023, 0, 0.000, 71, 0.001, 0.024
979, 353.1, 35, 2, 34, 1338.0, 1258, 0.0, 0.0, 80, 35, 4, 1780, 0.023, 0, 0.000, 71, 0.001, 0.024
980, 332.5, 35, 2, 34, 1602.0, 1522, 0.0, 0.0, 80, 35, 4, 1783, 0.023, 0, 0.000, 71, 0.001, 0.024
982, 359.6, 35, 2, 34, 1270.0, 1190, 0.0, 0.0, 80, 35, 4, 1786, 0.023, 0, 0.000, 71, 0.001, 0.024
984, 340.6, 35, 2, 34, 1256.0, 1176, 0.0, 0.0, 80, 35, 4, 1789, 0.024, 0, 0.000, 71, 0.001, 0.024
985, 318.1, 35, 2, 34, 1444.0, 1362, 0.0, 0.0, 82, 35, 4, 1792, 0.024, 0, 0.000, 71, 0.001, 0.024
987, 314.8, 35, 2, 34, 5820.0, 5738, 0.0, 0.0, 82, 35, 4, 1794, 0.024, 0, 0.000, 71, 0.001, 0.024
989, 317.7, 35, 2, 34, 1644.0, 1562, 0.0, 0.0, 82, 35, 4, 1798, 0.024, 0, 0.000, 71, 0.001, 0.025
991, 332.5, 35, 2, 34, 1366.0, 1284, 0.0, 0.0, 82, 35, 4, 1801, 0.024, 0, 0.000, 71, 0.001, 0.025
993, 343.8, 35, 2, 34, 1302.0, 1218, 0.0, 0.0, 84, 35, 4, 1804, 0.024, 0, 0.000, 71, 0.001, 0.025
994, 320.4, 35, 2, 34, 1530.0, 1444, 0.0, 0.0, 86, 35, 4, 1807, 0.024, 0, 0.000, 71, 0.001, 0.025
996, 337.7, 35, 2, 34, 1338.0, 1252, 0.0, 0.0, 86, 35, 4, 1810, 0.024, 0, 0.000, 71, 0.001, 0.025
998, 280.5, 35, 2, 34, 1458.0, 1372, 0.0, 0.0, 86, 35, 4, 1813, 0.024, 0, 0.000, 71, 0.001, 0.025
999, 321.9, 35, 2, 34, 1526.0, 1438, 0.0, 0.0, 88, 35, 4, 1816, 0.024, 0, 0.000, 71, 0.001, 0.025
1001, 311.6, 35, 2, 34, 1394.0, 1306, 0.0, 0.0, 88, 35, 4, 1819, 0.024, 0, 0.000, 71, 0.001, 0.025
1003, 322.3, 35, 2, 34, 4472.0, 4382, 0.0, 0.0, 90, 35, 4, 1820, 0.024, 0, 0.000, 71, 0.001, 0.025
1005, 331.4, 35, 2, 34, 1350.0, 1260, 0.0, 0.0, 90, 35, 4, 1822, 0.024, 0, 0.000, 71, 0.001, 0.025
1007, 337.3, 35, 2, 34, 1242.0, 1152, 0.0, 0.0, 90, 35, 4, 1825, 0.024, 0, 0.000, 71, 0.001, 0.025
1008, 352.1, 35, 2, 34, 1452.0, 1362, 0.0, 0.0, 90, 35, 4, 1828, 0.024, 0, 0.000, 71, 0.001, 0.025
1010, 345.5, 35, 2, 34, 1998.0, 1900, 0.0, 0.0, 98, 35, 4, 1828, 0.024, 0, 0.000, 76, 0.001, 0.025
1012, 318.9, 35, 2, 34, 1498.0, 1432, 0.0, 0.0, 66, 35, 4, 1831, 0.024, 0, 0.000, 76, 0.001, 0.025
1014, 308.1, 35, 2, 34, 4142.0, 4076, 0.0, 0.0, 66, 35, 4, 1832, 0.024, 0, 0.000, 76, 0.001, 0.025
1015, 324.8, 35, 2, 34, 4404.0, 4338, 0.0, 0.0, 66, 35, 4, 1835, 0.024, 0, 0.000, 76, 0.001, 0.025
1017, 338.0, 35, 2, 34, 1408.0, 1342, 0.0, 0.0, 66, 35, 4, 1837, 0.024, 0, 0.000, 76, 0.001, 0.025
1019, 352.5, 35, 2, 34, 1286.0, 1218, 0.0, 0.0, 68, 35, 4, 1840, 0.024, 0, 0.000, 76, 0.001, 0.025
1020, 336.1, 35, 2, 34, 1378.0, 1308, 0.0, 0.0, 70, 35, 4, 1843, 0.024, 0, 0.000, 76, 0.001, 0.025
1022, 304.2, 35, 2, 34, 1464.0, 1392, 0.0, 0.0, 72, 35, 4, 1846, 0.024, 0, 0.000, 76, 0.001, 0.025
1024, 328.5, 35, 2, 34, 1508.0, 1434, 0.0, 0.0, 74, 35, 4, 1849, 0.024, 0, 0.000, 76, 0.001, 0.025
1026, 311.6, 35, 2, 34, 1674.0, 1598, 0.0, 0.0, 76, 35, 4, 1852, 0.024, 0, 0.000, 76, 0.001, 0.025
1028, 308.6, 35, 2, 34, 4160.0, 4082, 0.0, 0.0, 78, 35, 4, 1853, 0.024, 0, 0.000, 76, 0.001, 0.025
1030, 324.1, 35, 2, 34, 4320.0, 4242, 0.0, 0.0, 78, 35, 4, 1856, 0.024, 0, 0.000, 76, 0.001, 0.025
